customer_id,total_orders,total_items,total_spent
9011,3,18,425.4
7166,1,1,624.54
848,6,4,795.4
5163,2,13,940.71
4046,10,17,108.8
9952,6,6,581.11
1877,8,8,996.68
3191,4,3,502.84
594,7,2,890.22
6417,9,1,635.45
1597,2,11,615.89
7543,3,8,953.99
3250,2,6,673.38
1019,9,3,586.43
6559,4,7,745.25
2860,7,19,162.01
4016,3,20,873.7
6779,9,20,997.89
8798,9,13,650.26
1940,10,11,105.42
8207,4,13,455.02
5834,5,1,686.71
9698,4,14,240.62
1230,9,18,527.38
5025,9,18,894.9
3897,7,4,682.7
9178,10,15,166.01
9742,2,18,714.17
257,10,18,363.59
4081,1,20,327.45
8536,4,3,456.9
5257,3,20,493.48
484,2,18,148.16
5362,1,8,197.11
6109,5,20,817.72
8614,6,5,751.16
4067,7,11,695.77
2926,4,16,853.78
160,8,18,697.34
2834,9,5,961.01
4640,1,10,666.51
7825,4,11,640.93
2165,6,11,793.29
5141,6,12,546.44
9869,10,20,253.3
139,5,5,741.37
1689,5,15,928.31
2500,2,16,642.3
7282,1,12,423.28
5624,4,17,296.44
3662,8,3,539.57
7623,9,20,646.68
9520,5,19,874.64
534,3,2,469.34
7723,2,2,635.79
1990,8,19,622.52
3912,7,13,108.94
1704,4,17,151.83
1800,8,13,262.65
7596,1,11,524.6
9282,1,7,188.5
836,5,12,761.94
5709,4,7,767.73
6033,2,17,371.19
33,10,2,933.68
8309,6,6,460.51
2538,2,19,487.64
9836,10,1,727.15
6980,9,12,193.97
96,1,9,756.46
4379,10,2,646.32
5210,2,12,558.11
2774,1,17,664.37
7231,5,11,813.88
1216,9,4,687.92
4203,7,17,524.71
623,5,17,116.9
2026,6,2,740.01
6430,10,12,318.62
2049,1,12,622.55
4409,4,14,435.22
8310,4,7,314.56
2075,7,20,805.91
6048,8,19,200.78
6238,9,6,296.19
1021,4,9,498.2
6090,7,11,519.59
5775,4,2,679.47
3479,2,1,650.76
6735,5,8,923.05
2231,3,15,987.28
5192,5,4,862.85
5402,2,8,476.85
3112,5,17,969.02
506,1,19,537.69
9666,9,12,419.61
3465,6,2,762.77
2019,4,1,232.64
8367,10,18,750.67
5780,1,17,861.44
5868,10,13,503.7
585,3,19,738.08
8934,7,1,326.01
352,1,1,263.21
7481,8,18,180.26
2218,4,13,270.79
6712,5,17,670.61
130,8,19,869.15
7343,4,6,274.11
7584,1,19,667.75
8752,8,20,960.12
4685,9,18,513.4
9551,9,16,138.68
5828,5,18,964.08
6474,2,6,427.28
7404,8,11,571.83
3279,10,9,148.99
9562,9,8,742.82
1280,3,2,361.72
4213,6,14,527.59
6565,8,9,764.14
8991,10,15,173.37
4068,6,8,660.12
5741,7,3,557.21
5035,2,1,437.16
6673,1,19,417.2
9537,6,5,765.7
4838,1,2,183.87
8503,10,2,358.41
1522,9,12,463.56
104,6,6,228.4
6499,9,18,716.96
3092,5,20,129.03
5387,4,4,863.48
3429,5,20,394.43
3542,1,12,765.19
9634,3,13,722.83
8504,3,7,650.5
3432,9,13,354.9
2660,2,10,649.06
7825,10,12,164.32
9514,10,2,671.66
1416,2,17,955.82
5874,8,16,906.28
7457,3,6,580.75
155,7,20,568.1
2127,6,17,431.85
5052,6,13,349.87
7059,6,18,564.62
9433,5,5,729.69
2083,2,20,483.63
2638,8,4,823.32
439,8,12,403.85
3855,3,20,920.0
5506,6,1,670.27
9911,8,3,114.46
1361,6,9,190.85
5881,10,4,734.63
5653,7,18,931.45
6901,5,12,664.02
3801,9,18,648.14
1857,2,5,339.23
4290,9,15,760.77
3426,4,16,279.7
2790,7,2,454.94
3431,6,17,903.02
1571,9,17,644.13
6070,7,3,129.86
4154,9,11,261.45
1106,6,8,541.07
1140,5,1,847.34
6885,9,18,472.27
1847,6,12,583.36
3614,9,14,408.21
1240,1,2,721.13
761,7,1,468.52
4106,7,15,500.75
3992,1,16,778.4
9945,6,16,508.49
3976,6,11,739.51
829,5,6,723.26
8792,1,17,902.18
6349,7,11,282.3
5688,9,19,810.41
2140,1,19,768.4
1201,8,15,883.15
9437,9,5,180.31
2199,10,16,347.29
471,9,1,170.31
183,6,15,440.42
9182,9,12,921.23
9331,9,15,888.12
4200,2,1,228.18
9720,6,4,895.74
5540,2,12,324.18
8079,10,4,812.69
743,1,10,449.42
5346,2,2,880.22
473,6,13,843.22
9822,5,8,168.41
1265,4,5,267.12
1830,10,14,151.68
368,7,18,717.41
314,3,1,533.93
3914,5,13,991.72
3644,3,17,575.3
4465,10,5,185.81
9861,3,4,294.91
919,9,7,732.68
5913,9,2,809.57
4665,8,11,459.2
80,1,19,858.94
3582,10,12,451.81
3917,5,8,122.48
1604,7,16,234.32
7879,2,20,142.55
2433,2,1,262.9
6825,2,3,432.83
6039,6,2,394.56
7003,1,17,421.86
4498,7,12,940.18
2353,9,17,139.46
4808,7,2,639.93
7358,4,7,506.86
9308,7,1,677.49
3276,3,7,865.76
1876,10,10,746.12
7889,2,14,525.8
3390,7,13,849.16
3602,1,7,269.45
8202,1,8,480.2
3927,5,11,682.98
5708,7,9,808.8
7684,4,19,463.47
5775,9,14,188.67
4860,6,18,779.49
6816,1,7,390.04
2882,7,11,186.09
5707,10,3,352.86
4441,9,11,880.55
395,3,18,159.66
6133,6,19,815.28
4790,5,16,897.06
1160,9,11,136.9
6092,3,13,995.99
1465,8,10,679.77
5477,5,13,974.99
3858,1,20,988.74
4787,5,10,827.39
7778,7,7,845.06
5690,9,8,154.93
8122,9,9,662.2
5447,3,15,713.17
8700,10,19,779.49
6995,8,1,613.35
9225,8,18,701.42
4845,2,6,860.55
4895,8,11,943.21
762,6,18,281.54
4190,6,10,710.68
6676,7,14,127.58
8289,2,9,265.43
5308,1,5,994.64
3823,2,20,827.65
4254,2,7,723.93
1032,2,20,673.42
8685,2,19,588.78
9578,6,3,381.14
2507,8,7,859.45
3716,2,12,586.71
7315,10,3,966.28
8224,6,18,956.54
6958,1,19,466.57
8388,2,8,441.65
2557,6,6,443.96
9202,1,3,842.85
343,7,2,697.81
7397,6,16,189.92
1667,9,13,468.95
5176,2,4,263.32
2392,8,2,617.58
579,8,17,272.17
7937,8,10,768.31
3869,3,15,453.48
2981,2,9,971.76
1667,2,9,893.89
5437,9,14,236.29
1192,7,10,337.62
3046,5,2,486.13
583,6,19,664.08
6763,8,12,579.63
2347,10,6,151.33
9335,2,8,822.73
5916,6,13,711.46
4927,3,11,619.39
1290,5,11,333.26
2708,4,4,500.95
1939,2,17,228.88
9555,8,18,502.62
4112,8,8,104.3
5408,9,16,661.93
7439,4,16,815.68
9524,7,7,937.43
9380,8,9,309.66
4936,8,15,202.37
5047,1,9,567.53
4069,3,6,237.97
3646,3,2,901.11
8080,9,11,347.75
8932,1,6,936.93
8768,1,16,368.19
9313,4,3,821.37
8016,8,2,352.24
8846,3,18,775.1
4777,10,4,805.18
7191,9,14,710.39
9456,1,20,568.08
5720,10,13,567.98
6528,6,14,771.89
5849,3,7,783.62
4297,10,7,792.91
7740,6,8,520.22
7265,2,13,562.43
6396,2,14,187.65
5820,7,6,270.47
486,4,3,704.0
9451,7,16,578.01
4000,2,19,175.16
3427,9,13,114.92
3491,5,17,764.6
8025,7,18,336.71
5379,1,8,354.85
4432,10,19,527.06
3629,7,15,217.65
7843,9,20,822.47
5948,10,15,196.05
8176,3,20,557.78
690,2,7,963.57
9776,9,17,739.35
6399,8,13,957.62
8002,2,6,900.12
2668,5,6,973.99
98,2,6,431.44
3842,8,9,133.66
2322,9,5,870.98
6079,9,2,187.21
6624,8,5,123.11
1763,7,16,872.15
6849,9,8,984.14
988,4,7,434.13
6730,2,14,479.94
972,7,3,798.01
3258,8,4,513.47
1788,3,7,100.39
4666,8,8,390.59
3339,10,14,740.79
1015,7,16,245.57
5245,1,9,501.85
4532,8,15,254.33
8654,1,19,261.94
7287,2,15,591.88
4337,5,7,529.12
236,9,11,717.46
7249,2,20,780.11
2319,6,15,330.74
3916,3,15,571.87
714,3,14,526.51
3211,8,9,618.06
1904,9,14,873.87
8182,5,7,532.01
556,7,6,228.35
5264,9,3,309.42
3888,4,20,481.88
9971,2,13,215.03
1228,9,13,576.61
1108,10,8,361.1
6685,9,19,329.56
8574,7,13,175.05
8257,5,5,500.64
2193,4,14,349.91
2709,3,12,437.72
2257,2,4,284.33
1777,2,1,612.61
1965,1,1,949.78
4671,5,9,477.41
2426,6,2,105.62
4845,6,10,759.32
2696,7,12,851.72
3038,8,12,977.06
7530,3,17,408.86
1486,4,13,319.54
9876,6,6,527.02
4677,10,18,277.24
5097,6,16,125.79
2601,4,1,135.02
8462,3,20,383.5
782,4,11,177.21
7069,2,2,371.39
8522,9,13,572.33
9848,1,2,433.22
2850,8,10,320.63
162,7,3,581.66
472,4,8,651.03
9873,9,1,224.72
8051,10,6,740.73
4256,10,20,958.46
1978,8,9,512.83
754,4,3,467.98
580,8,3,388.91
7879,6,7,451.51
1072,5,3,481.79
9229,10,17,861.43
8311,3,5,153.71
2746,9,18,351.54
8298,7,16,547.48
8113,7,11,209.45
6996,6,6,392.81
1595,9,1,158.08
936,3,17,827.92
1330,4,17,379.99
5690,2,6,868.77
2843,7,12,165.25
5304,1,15,578.89
3016,6,16,534.58
1714,4,3,810.39
6785,3,1,424.11
7819,9,7,868.15
6055,8,12,122.79
7578,7,3,588.78
4286,9,18,527.79
1563,2,11,670.45
9452,5,8,487.44
4396,7,7,264.83
8805,8,10,608.78
3356,4,5,431.5
5589,10,5,630.94
8932,6,9,683.44
1338,9,20,127.48
3611,9,8,515.9
3309,6,10,295.26
9712,5,12,267.13
8920,3,17,827.4
2488,5,12,772.13
8872,6,7,900.32
3598,5,17,278.12
1260,6,19,384.51
8274,9,6,164.27
5603,8,3,133.67
9042,4,7,285.32
5416,6,6,494.44
4438,7,15,158.75
9350,9,6,204.06
4840,7,1,568.86
9528,4,9,527.51
5639,1,12,926.53
1435,4,5,676.3
3903,7,17,134.46
2421,1,12,554.84
1000,3,2,846.01
4219,7,11,428.78
3749,8,11,731.5
9799,6,14,285.69
3434,9,13,323.77
9739,10,4,923.53
4580,3,19,543.25
9511,8,19,290.02
6004,5,10,215.28
2683,8,3,145.39
1607,8,7,894.18
2870,6,13,904.0
2790,5,10,757.09
8215,3,6,541.28
236,8,4,525.92
7846,5,8,168.42
5209,6,6,390.83
9236,2,9,403.55
5380,7,6,777.8
1842,4,15,245.75
6096,2,18,908.28
6700,6,5,320.53
8958,8,3,860.84
4309,2,20,770.11
4443,4,9,726.23
5814,6,15,885.83
3114,9,14,578.02
5800,10,11,588.4
3138,2,17,583.95
7689,5,6,916.36
4997,4,1,884.85
8461,1,15,327.17
2854,4,10,229.17
4177,8,2,467.98
4538,4,12,681.87
1413,9,10,555.29
4859,10,18,678.84
2913,9,15,629.97
3163,8,18,205.77
7985,3,13,158.7
4300,7,14,317.84
6613,6,5,666.08
8046,8,18,779.66
1092,7,14,497.13
8441,3,15,370.1
9568,9,17,556.01
9410,5,17,912.74
6994,7,11,125.49
9734,9,2,219.14
2627,9,13,621.32
2243,1,11,802.93
4135,2,7,557.99
1661,3,11,737.53
7108,1,11,576.85
6628,6,17,924.47
5741,3,16,109.8
8136,1,9,846.37
1006,4,13,228.88
5290,10,17,402.57
9464,1,16,810.83
957,1,11,546.06
4020,4,9,420.58
8699,9,12,831.95
925,1,20,480.05
6728,5,20,336.36
4317,2,9,947.75
1598,9,6,663.21
8956,9,6,495.87
7832,2,1,378.1
7276,9,12,283.94
4698,2,6,529.37
4787,5,9,397.29
8454,10,14,675.6
1108,10,12,519.85
5586,8,4,576.16
7891,3,1,748.43
2516,5,1,778.76
3153,6,13,223.04
337,10,14,304.64
4753,4,9,123.09
7730,3,3,814.0
1563,7,16,794.57
8174,9,15,109.86
6385,7,4,214.24
913,3,1,373.33
27,5,17,535.81
1738,1,11,364.64
6987,8,20,650.29
9789,6,4,547.37
2194,5,16,156.58
6605,9,2,332.34
2958,7,17,121.91
2109,10,17,726.9
6965,8,20,116.79
9990,6,17,229.49
160,4,7,401.03
3836,10,20,550.97
23,2,19,987.62
988,1,1,356.57
998,4,15,449.34
8394,10,15,395.72
8311,10,2,671.74
2403,4,15,795.87
2634,6,3,742.86
8982,9,11,336.09
570,5,15,394.13
3931,1,17,693.9
1127,2,16,883.13
9472,6,19,739.85
6434,4,5,933.2
3455,4,6,362.62
9089,9,9,953.79
2554,9,1,566.07
7876,1,2,540.09
7271,6,19,556.25
4192,5,9,806.07
496,4,16,223.4
7027,6,5,813.15
896,10,20,890.64
360,2,4,548.57
4846,4,9,343.8
331,4,17,686.47
1817,10,12,459.07
5355,9,16,548.15
6477,8,9,297.05
5337,6,18,696.23
4041,5,4,452.53
7628,6,12,283.93
4265,3,6,323.1
4952,1,5,600.6
3401,10,18,769.58
8205,10,15,721.14
8205,4,12,253.75
5439,1,17,336.35
1484,7,3,866.31
3454,1,20,389.15
9076,4,20,510.36
9576,1,13,494.86
4471,3,7,243.12
8368,6,16,382.72
2178,9,17,507.47
496,1,18,977.22
5909,6,13,936.89
4384,7,9,320.12
5240,4,3,340.44
7168,5,11,658.92
9718,4,16,398.08
9259,2,12,691.31
844,8,3,208.95
3689,9,15,675.73
6942,9,15,641.07
7917,1,3,509.39
6896,2,11,657.8
3740,3,11,568.07
3556,8,18,493.61
9747,7,1,168.32
4259,5,20,586.79
3488,2,18,454.28
9895,1,20,392.51
5244,1,2,590.24
3410,7,4,107.63
7739,2,8,365.69
345,3,19,678.5
4485,2,5,440.22
6495,8,14,932.25
6788,2,11,978.19
924,9,16,598.0
5221,10,5,647.71
1932,1,7,351.83
9427,10,4,654.88
6897,7,14,688.92
438,2,6,616.93
2592,4,19,129.46
6699,2,10,760.88
1911,1,4,396.36
7452,3,15,386.29
590,1,8,205.35
8433,6,10,755.99
8773,9,16,214.73
6811,2,10,608.84
6480,7,14,933.93
6616,5,1,961.06
4692,9,13,469.2
8803,7,8,224.32
1703,2,1,265.33
3819,2,1,253.15
9776,7,14,950.45
7575,4,8,491.11
6011,1,16,240.58
6776,10,16,758.52
7807,6,5,758.09
3992,8,20,258.39
9113,9,16,544.37
296,3,9,681.82
6910,7,1,821.76
545,8,18,649.13
780,8,8,234.54
6931,2,15,253.72
8024,8,8,897.73
6505,6,19,605.56
9807,6,17,822.94
630,9,14,802.43
1199,1,1,976.13
2483,6,15,307.92
2486,4,13,489.63
7784,8,8,111.29
635,6,6,392.08
1175,7,2,574.61
7272,7,14,696.31
9868,3,20,537.5
5628,3,2,900.61
9727,7,16,914.57
3412,9,19,728.02
4673,7,14,661.51
2445,4,2,855.19
9550,2,19,226.27
2220,1,15,365.55
9215,2,15,687.74
229,3,5,702.1
955,10,8,668.38
3454,4,20,302.92
9252,10,3,859.71
4040,7,11,626.43
9018,7,6,102.55
1292,3,1,305.29
789,2,1,888.53
6215,10,10,770.59
3218,5,7,523.9
1035,10,14,537.46
437,8,2,425.42
9410,1,11,966.52
5077,7,3,599.83
1867,2,13,688.81
3169,3,7,509.75
2896,3,6,710.03
372,2,10,758.81
2336,4,2,708.08
9234,1,2,726.57
9432,5,15,546.59
6995,9,3,339.71
8014,7,5,320.65
7348,8,16,618.58
3919,4,15,119.31
5026,2,5,756.24
200,10,15,566.79
8644,4,10,441.57
9825,4,11,154.19
9847,4,18,450.83
9021,5,11,658.37
1773,4,10,543.52
159,8,9,687.77
7871,1,18,725.46
444,1,8,910.58
7379,8,11,129.66
5290,5,16,401.21
1525,2,18,852.48
9143,7,11,259.09
4928,6,10,232.37
6003,6,19,575.98
8093,6,9,987.2
2874,5,17,941.15
9784,7,4,718.07
6975,2,19,983.37
9060,5,12,999.54
8924,10,16,256.01
6062,10,15,860.69
6234,1,14,248.23
5392,3,12,277.58
875,9,19,781.48
1290,5,18,233.14
1680,4,1,190.94
1137,6,9,170.22
1813,1,15,844.72
5766,8,15,824.43
6452,4,20,129.32
7012,7,15,721.85
560,1,4,684.2
1635,6,4,110.74
7101,1,6,973.14
8486,4,17,695.74
6461,1,11,664.73
8827,7,3,647.77
5309,2,10,596.14
6450,4,20,508.17
9820,5,7,819.86
6521,8,12,951.23
7558,2,5,537.39
4728,7,17,236.53
5308,1,10,613.01
1650,8,10,760.58
8255,5,5,779.5
572,6,13,235.55
3113,8,7,162.07
5905,1,8,290.25
1218,10,16,315.22
6934,10,4,538.75
7723,3,16,776.82
5524,2,20,968.85
1414,10,9,883.88
1861,4,7,460.97
3012,9,2,538.42
1673,9,4,808.36
6186,8,15,724.98
5492,5,14,736.73
396,10,7,605.86
7596,8,5,307.29
9238,1,16,633.61
7009,2,15,691.63
3706,2,18,592.59
3232,2,7,828.33
301,8,7,234.87
1773,8,1,555.84
4369,6,15,173.83
5918,3,16,236.22
473,9,2,357.67
945,8,18,229.63
1873,6,6,903.86
9573,3,1,731.77
2569,7,18,372.65
2701,1,9,829.53
154,1,9,636.56
9851,3,6,566.01
852,2,12,721.47
3441,7,12,667.79
2976,8,12,203.29
688,3,16,401.72
3158,4,5,906.75
8556,6,19,658.93
8531,9,14,619.47
6283,6,14,185.44
3742,8,11,961.17
5541,9,20,235.8
9217,5,4,575.5
8689,9,7,186.67
8009,6,7,553.15
2189,9,13,159.65
7450,8,15,980.3
4212,2,6,130.37
6973,5,10,751.17
6041,4,10,778.4
7552,10,5,292.17
1612,3,9,228.44
664,3,12,172.26
5810,9,10,727.8
6738,4,14,525.55
2580,6,12,684.1
8846,6,4,911.11
7346,10,15,932.5
7774,5,10,387.97
477,5,7,340.38
3624,5,7,945.62
8129,9,9,814.91
6,2,19,630.68
6803,5,16,144.08
9966,3,13,343.98
1401,10,16,158.02
2941,7,16,544.98
2228,2,5,941.96
3070,2,8,665.18
6960,8,6,553.7
1320,5,17,700.76
4317,2,10,268.31
3472,8,9,427.83
6600,10,18,406.39
706,6,4,963.41
3841,2,11,402.3
3224,7,3,132.75
9767,8,10,572.75
4942,7,8,234.9
8749,5,14,272.95
8899,1,16,861.64
464,10,14,777.96
7810,9,18,758.31
8598,4,15,892.31
9078,5,4,678.25
8402,4,11,121.1
8454,1,7,283.51
1668,5,18,823.96
7984,5,1,473.06
5563,7,4,201.16
523,10,17,978.39
913,1,17,837.02
5682,8,14,248.42
1760,5,3,171.1
8489,1,1,201.14
1303,6,5,352.19
6020,10,5,925.2
3454,2,1,872.86
8962,6,9,223.18
6291,10,11,793.72
8823,4,1,299.34
6892,2,10,922.48
4129,10,8,971.0
9949,10,8,299.83
8356,7,11,821.77
2669,5,20,537.14
3204,1,11,759.37
7627,4,13,835.04
8475,10,20,269.51
1249,1,4,507.6
6475,5,1,557.22
5991,6,3,238.56
26,2,8,873.16
4948,9,9,161.38
5105,2,4,351.98
7457,2,9,657.34
7713,5,11,306.49
502,3,9,417.89
1993,7,10,853.21
6800,2,19,941.77
6627,5,9,227.57
8526,4,3,196.44
5259,2,17,170.67
7442,2,13,157.55
2286,6,17,851.54
2944,7,11,211.51
7085,6,12,519.68
8374,9,2,511.61
3486,1,17,593.51
7152,9,9,820.86
1544,10,13,367.75
7812,10,3,437.88
4032,8,15,331.43
5037,1,6,919.94
3456,10,5,606.51
6330,10,11,195.26
711,3,17,694.23
4827,10,11,968.58
4256,10,3,200.61
7183,7,6,522.83
2827,6,10,317.29
7039,1,5,747.56
8076,2,17,354.83
4421,10,10,627.26
7393,6,13,316.8
3829,4,10,697.48
8372,10,11,269.77
8442,2,19,271.94
1959,6,4,648.76
6427,2,13,103.97
3916,5,10,119.87
4355,10,6,801.88
3719,3,9,424.77
8778,5,2,490.98
9759,8,17,369.22
5080,7,2,457.81
656,1,19,761.05
1812,8,2,715.29
4478,10,9,507.26
1677,8,16,276.32
6011,1,11,682.1
4659,8,7,808.32
3778,7,6,349.43
3508,3,8,234.34
573,2,8,273.65
3193,6,5,138.51
31,1,2,240.44
3197,4,17,560.23
2786,2,10,908.53
8809,5,10,609.44
810,10,14,187.78
3891,10,18,976.04
9958,6,11,383.88
5080,6,5,724.91
6987,4,13,802.73
2518,2,11,328.89
9143,5,7,935.28
9615,10,20,270.31
6348,1,2,396.84
2925,5,19,186.07
4771,8,20,203.66
882,3,11,211.92
6081,9,13,780.1
4168,9,12,419.77
4673,4,1,187.29
4575,9,16,583.54
5875,6,10,844.07
204,6,12,273.68
8302,7,5,513.32
9266,6,14,200.28
2190,2,13,579.31
4201,6,20,610.37
52,10,4,610.15
7045,6,1,864.62
513,3,6,163.21
4932,3,20,379.74
1690,6,3,484.08
5460,2,5,892.38
3230,7,1,801.09
5640,5,20,134.54
8408,1,14,532.15
5697,9,8,506.89
1033,7,6,203.79
452,9,10,949.78
4920,10,13,352.63
6917,9,18,442.97
3387,3,14,191.17
6292,8,10,663.16
6477,5,7,377.3
8919,10,6,308.59
2483,10,20,205.57
2426,3,18,466.09
5085,2,14,955.97
3314,9,3,757.29
2779,5,12,566.19
3493,3,17,294.47
8465,7,1,814.58
5,2,10,668.66
4948,8,6,322.16
2135,6,11,268.91
1968,4,12,470.45
4401,10,20,340.58
1320,4,5,428.99
1920,6,6,812.01
6234,9,13,571.27
3014,4,19,674.57
7499,6,16,909.71
7194,3,6,412.46
6310,7,14,142.79
4953,8,9,994.92
601,9,15,502.6
4197,9,16,692.1
6965,4,7,960.32
9055,9,10,516.14
9656,2,17,713.17
6821,4,1,503.0
9078,10,15,879.18
3846,7,20,920.95
2100,1,20,680.58
2240,8,15,145.61
7573,7,14,694.93
6011,8,9,542.58
6948,2,5,335.13
5985,5,8,119.15
6988,10,6,583.16
7623,6,19,108.97
9907,4,9,395.96
9432,4,3,387.29
1616,6,6,500.28
3995,7,4,282.92
6297,1,6,793.49
6415,2,20,198.79
9613,5,18,163.37
3063,9,11,564.06
7413,2,7,151.14
4087,3,4,273.87
5882,7,4,264.48
6696,1,11,417.73
7305,1,12,296.7
9037,5,17,726.1
5659,2,4,585.13
3350,4,13,559.14
3767,8,16,434.22
5425,10,17,330.56
2445,7,11,532.57
8559,9,20,644.87
528,9,11,475.58
2010,10,3,252.42
5830,2,17,334.33
2748,10,9,572.95
5313,7,18,451.33
4134,10,9,789.25
6212,5,5,753.19
9029,8,19,122.84
9280,5,4,710.39
9373,9,17,132.84
2543,2,5,811.25
383,6,13,740.24
9911,4,5,176.59
8214,9,17,494.48
5586,7,2,161.97
5716,9,8,536.96
7947,6,17,767.83
7989,8,5,252.67
1285,2,2,560.72
5801,2,12,926.28
2996,5,10,232.0
307,1,19,795.0
1589,3,13,830.95
5947,8,11,518.6
8792,7,12,730.23
2330,4,20,276.33
26,3,19,940.53
9816,2,16,319.16
4561,7,17,579.5
330,4,16,894.8
7274,8,16,907.69
786,10,13,526.17
6124,5,4,923.91
1207,8,4,475.8
4806,10,16,158.07
4936,9,8,342.57
4644,5,18,405.0
7431,3,7,113.01
3126,6,6,510.77
4232,8,20,797.18
1747,2,14,898.02
2175,9,19,168.43
2648,7,12,115.0
1321,3,20,558.65
8161,5,1,391.6
314,8,16,700.77
6249,3,13,660.14
3576,5,20,486.72
850,2,8,696.32
5702,9,12,417.33
5536,8,20,775.82
275,9,3,115.58
597,7,14,925.97
613,9,2,527.82
5769,3,11,489.68
5086,9,5,132.94
7501,1,18,199.33
8649,2,13,520.62
1389,9,12,134.24
2171,1,3,659.37
7625,9,12,182.56
5052,9,12,574.47
3868,8,20,138.22
2724,4,18,844.73
4195,4,3,118.98
5944,9,9,137.31
9792,2,16,273.35
9548,9,9,857.75
5621,5,7,621.75
7589,2,20,347.68
8249,2,1,640.84
1894,10,10,677.37
2984,2,4,179.41
2349,1,3,383.04
1301,10,14,800.44
4694,7,18,161.52
2559,9,15,597.68
9216,7,16,443.14
5714,3,2,870.14
3995,2,2,406.52
2963,4,16,847.24
5370,2,2,217.99
5856,8,3,662.91
425,7,9,424.36
9893,7,16,108.96
1436,2,16,744.59
751,6,20,138.32
8718,3,6,364.19
6362,5,18,626.03
4425,1,7,853.55
9658,3,3,275.73
2783,8,2,160.65
1573,5,16,539.76
4124,3,17,629.6
2093,3,15,130.03
3507,6,16,821.42
7195,7,16,927.43
1153,5,11,720.37
6085,3,16,740.66
2577,6,8,416.68
9459,8,4,182.95
9285,1,9,344.27
4835,6,3,219.98
7811,5,5,143.65
1371,1,2,706.14
8862,4,10,386.86
6113,1,18,470.16
1175,9,19,670.71
3345,6,14,149.78
6224,8,18,408.3
7433,10,4,863.26
2706,9,18,107.12
8090,4,1,334.7
2861,7,4,594.05
6167,7,3,951.23
1198,6,2,263.3
7111,6,2,608.34
314,7,20,271.15
864,8,5,956.99
3962,1,19,916.14
1350,2,11,671.93
8657,4,12,320.93
6032,2,9,980.24
3731,9,10,588.76
2134,5,19,992.09
9161,3,2,304.41
6902,4,3,218.88
4675,4,7,166.02
6217,4,14,605.3
3668,7,6,128.45
7891,8,16,482.91
8110,8,8,215.08
9034,3,11,783.94
1622,6,15,347.15
8559,1,11,361.02
1648,3,4,784.92
9205,1,3,334.52
9496,2,16,518.31
2108,7,6,737.92
7195,5,3,435.29
433,7,8,789.09
2728,10,14,305.49
9055,3,15,229.71
5297,1,2,884.99
7191,7,7,793.34
6598,10,19,766.9
4203,1,4,790.89
7012,5,14,835.64
422,6,14,375.17
6827,7,8,702.83
2972,2,20,571.9
901,1,18,982.07
2267,9,6,294.08
9079,4,4,702.45
5778,8,14,795.66
4980,5,17,978.8
436,3,10,143.29
3286,1,2,741.45
8483,6,1,879.44
9304,8,11,757.39
225,8,2,225.7
9052,9,13,393.34
864,5,1,369.02
683,8,18,911.62
1154,1,12,918.87
4697,3,17,716.04
3895,7,16,176.56
7698,1,3,168.63
2947,9,6,157.5
7144,5,20,266.21
1681,3,9,114.47
3547,4,13,976.29
4910,7,6,944.21
6025,5,8,755.85
4153,1,7,289.24
609,2,20,381.48
6241,9,1,798.25
8291,8,17,883.9
9995,1,9,864.16
0,3,2,968.77
4644,2,6,388.92
1793,1,15,385.47
237,6,12,265.26
8129,5,16,806.09
2586,10,19,905.8
3265,10,3,222.06
1100,6,8,341.44
2951,9,16,295.23
2777,6,10,586.88
1140,3,17,440.33
7121,6,8,595.63
8925,10,3,214.43
6251,4,8,343.7
426,10,9,141.34
1322,4,8,253.02
8328,9,14,494.57
379,7,19,290.97
9599,6,11,408.46
9229,10,12,569.71
904,6,12,168.37
5436,5,6,605.52
6985,4,10,979.29
3438,8,10,811.9
4603,4,14,801.74
1451,7,1,236.07
5293,8,17,979.56
5964,2,5,129.24
2061,3,7,515.54
7534,8,3,277.55
5212,8,18,823.47
7252,7,4,937.96
5299,9,8,922.2
7491,1,13,937.91
2700,1,8,542.98
2895,3,2,278.4
4234,2,18,772.54
4949,5,17,993.11
220,2,4,887.89
8403,10,15,764.45
1853,10,5,234.96
2204,9,10,122.4
5723,10,2,413.91
8877,6,15,614.35
9413,3,5,155.79
5512,8,20,870.98
4790,2,14,208.94
3995,5,19,764.19
7111,3,3,870.14
4416,8,11,361.09
1890,9,3,313.45
699,9,18,347.83
489,10,8,760.23
3099,10,4,353.54
3848,4,10,565.48
7770,7,2,924.46
3347,1,1,389.29
3742,7,17,264.53
342,7,14,852.55
1064,5,5,880.43
4740,3,18,798.47
6263,5,1,540.61
1880,9,19,943.98
4217,8,10,207.21
5404,3,11,221.61
1550,8,7,599.35
3057,2,4,373.49
3138,1,10,720.44
2921,4,3,159.4
9064,1,14,679.6
8477,7,4,636.67
6619,3,18,705.07
8517,9,6,281.46
4139,7,4,748.03
959,5,2,313.84
8913,2,13,794.02
8365,9,5,754.35
9591,6,20,872.95
43,8,6,947.62
9700,1,19,334.52
2940,1,2,184.37
2554,3,2,296.13
4514,4,1,437.71
6590,7,16,445.71
3615,6,12,723.24
8366,3,20,709.59
3641,10,2,363.68
5105,1,16,118.91
662,4,19,741.67
7561,9,1,472.14
8406,8,13,978.6
